inflammation,redness,rubor,excitement,excitation,inflammation,fervor,fervour,inflammation,inflaming,ignition,firing,lighting,kindling,inflammation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
man,adult_male,serviceman,military_man,man,military_personnel,man,homo,man,human_being,human,man,man,valet,valet_de_chambre,gentleman,gentleman's_gentleman,man,man,Man,Isle_of_Man,man,piece,world,human_race,humanity,humankind,human_beings,humans,mankind,man,man,man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,fume,fume,fume,smoke,fumigate,fume,reek,fume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dust,debris,dust,junk,rubble,detritus,dust,dust,dust,dust,scatter,sprinkle,dot,dust,disperse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sender,transmitter,vector,transmitter,transmitter,sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
people,citizenry,people,people,multitude,masses,mass,hoi_polloi,people,the_great_unwashed,people,people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miscarriage,abortion,spontaneous_abortion,miscarriage,stillbirth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
light,visible_light,visible_radiation,light,light_source,light,luminosity,brightness,brightness_level,luminance,luminousness,light,light,light,illumination,light,lightness,light,light,lighting,light,sparkle,twinkle,spark,light,light,Inner_Light,Light,Light_Within,Christ_Within,light,lighter,light,igniter,ignitor,light,illume,illumine,light_up,illuminate,light_up,fire_up,light,alight,light,perch,ignite,light,fall,light,unhorse,dismount,light,get_off,get_down,light,light,light-colored,light,light,light,light,unaccented,light,weak,light,light,clean,clear,light,unclouded,light,lightsome,tripping,light,light,light,faint,light,swooning,light-headed,lightheaded,light,abstemious,light,light,scant,short,light,light,idle,light,light,light,lite,low-cal,calorie-free,light,wakeful,easy,light,loose,promiscuous,sluttish,wanton,lightly,light
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
damage,harm,impairment,damage,equipment_casualty,damage,harm,hurt,scathe,price,terms,damage,wrong,legal_injury,damage,damage,damage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fire,fire,firing,fire,flame,flaming,fire,fire,ardor,ardour,fervor,fervour,fervency,fire,fervidness,fire,fire,fire,attack,flak,flack,blast,open_fire,fire,fire,discharge,fire,displace,fire,give_notice,can,dismiss,give_the_axe,send_away,sack,force_out,give_the_sack,terminate,fire,discharge,go_off,fire,arouse,elicit,enkindle,kindle,evoke,fire,raise,provoke,burn,fire,burn_down,fuel,fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
radiation,radiation,radiation_sickness,radiation_syndrome,radiation,radiation,radioactivity,radiation,radiation,radiotherapy,radiation_therapy,radiation,actinotherapy,irradiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spill,spillway,spill,wasteweir,spill,spillage,release,spill,tumble,fall,spill,slop,splatter,spill,run_out,spill,shed,disgorge,spill,shed,pour_forth,spill,talk,spill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crowd,crowd,crew,gang,bunch,herd,crowd,crowd,crowd,crowd_together,push,crowd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elimination,riddance,elimination,evacuation,excretion,excreting,voiding,elimination,reasoning_by_elimination,elimination,elimination,liquidation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addition,increase,gain,increase,increase,increment,growth,increase,increment,increase,step-up,increase,increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inquiry,enquiry,research,question,inquiry,enquiry,query,interrogation,inquiry,enquiry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sorrow,sorrow,regret,rue,ruefulness,grief,sorrow,sadness,sorrow,sorrowfulness,grieve,sorrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
irritation,annoyance,vexation,botheration,pique,temper,irritation,irritation,excitation,innervation,irritation,discomfort,soreness,irritation,aggravation,irritation,provocation,annoyance,annoying,irritation,vexation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smell,odor,odour,olfactory_sensation,olfactory_perception,olfactory_property,smell,aroma,odor,odour,scent,spirit,tone,feel,feeling,flavor,flavour,look,smell,smell,sense_of_smell,olfaction,olfactory_modality,smell,smelling,smell,smell,smell,smack,reek,smell,smell,smell_out,sense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
concern,worry,headache,vexation,headache,head_ache,cephalalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
virus,virus,virus,computer_virus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
break,interruption,disruption,gap,disturbance,disruption,commotion,flutter,hurly_burly,to-do,hoo-ha,hoo-hah,kerfuffle,dislocation,disruption,disruption,perturbation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grief,heartache,heartbreak,brokenheartedness,grief,sorrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
break,interruption,disruption,gap,disturbance,disruption,commotion,flutter,hurly_burly,to-do,hoo-ha,hoo-hah,kerfuffle,dislocation,disruption,disruption,perturbation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pollution,befoulment,defilement,pollution,contamination,pollution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infection,infection,infection,infection,contagion,transmission,contagion,infection,infection,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bacteria,bacterium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blink,eye_blink,blinking,wink,winking,nictitation,nictation,blink,wink,nictitate,nictate,wink,blink,blink_away,flash,blink,wink,twinkle,winkle,blinking,winking,bally,blinking,bloody,blooming,crashing,flaming,fucking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visit,visit,visit,visit,sojourn,visit,visit,see,travel_to,visit,visit,call_in,call,visit,inspect,inflict,bring_down,visit,impose,chew_the_fat,shoot_the_breeze,chat,confabulate,confab,chitchat,chit-chat,chatter,chaffer,natter,gossip,jaw,claver,visit,visit,visit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distress,hurt,suffering,distress,distress,distress,distraint,straiten,distress,distress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fever,febrility,febricity,pyrexia,feverishness,fever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
injury,hurt,harm,trauma,injury,accidental_injury,wound,injury,combat_injury,injury,injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anesthetic,anaesthetic,anesthetic_agent,anaesthetic_agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agony,suffering,excruciation,suffering,woe,distress,hurt,suffering,suffering,hurt,suffer,endure,suffer,sustain,have,get,suffer,digest,endure,stick_out,stomach,bear,stand,tolerate,support,brook,abide,suffer,put_up,suffer,suffer,hurt,hurt,ache,suffer,suffer,suffer,suffer,meet,suffer,lose,suffering,miserable,suffering,wretched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
irritation,annoyance,vexation,botheration,pique,temper,irritation,irritation,excitation,innervation,irritation,discomfort,soreness,irritation,aggravation,irritation,provocation,annoyance,annoying,irritation,vexation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
colitis,inflammatory_bowel_disease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net_income,net,net_profit,lucre,profit,profits,earnings,winnings,win,profits,net_income,net,net_profit,lucre,profit,profits,earnings,profit,gain,profit,gain,benefit,profit,turn_a_profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fire,fire,firing,fire,flame,flaming,fire,fire,ardor,ardour,fervor,fervour,fervency,fire,fervidness,fire,fire,fire,attack,flak,flack,blast,open_fire,fire,fire,discharge,fire,displace,fire,give_notice,can,dismiss,give_the_axe,send_away,sack,force_out,give_the_sack,terminate,fire,discharge,go_off,fire,arouse,elicit,enkindle,kindle,evoke,fire,raise,provoke,burn,fire,burn_down,fuel,fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swell,crestless_wave,swell,swell,dandy,dude,fop,gallant,sheik,beau,swell,fashion_plate,clotheshorse,swell,swell,puff_up,swell,swell_up,intumesce,tumefy,tumesce,well_up,swell,well,swell,swell,bang-up,bully,corking,cracking,dandy,great,groovy,keen,neat,nifty,not_bad,peachy,slap-up,swell,smashing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress,emphasis,accent,tension,tenseness,stress,stress,focus,stress,strain,stress,stress,emphasize,emphasise,punctuate,accent,accentuate,stress,accent,accentuate,try,strain,stress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wire,wire,conducting_wire,wire,telegram,wire,wire,cable,telegraph,wire,wire,wire,electrify,wire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress,emphasis,accent,tension,tenseness,stress,stress,focus,stress,strain,stress,stress,emphasize,emphasise,punctuate,accent,accentuate,stress,accent,accentuate,try,strain,stress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accident,accident,stroke,fortuity,chance_event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pain,hurting,pain,painfulness,pain,pain_sensation,painful_sensation,pain,pain_in_the_neck,nuisance,annoyance,bother,botheration,pain,infliction,pain_in_the_neck,pain_in_the_ass,trouble,ail,pain,pain,anguish,hurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crying,weeping,tears,tear,teardrop,rip,rent,snag,split,tear,bust,tear,binge,bout,tear,tear,rupture,snap,bust,tear,tear,shoot,shoot_down,charge,buck,pluck,pull,tear,deplume,deplumate,displume,tear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burrow,tunnel,burrow,tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devastation,desolation,devastation,devastation,desolation,ravaging,devastation,destruction,devastation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
device,device,device,gimmick,twist,device,device,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fear,fearfulness,fright,concern,care,fear,fear,reverence,awe,veneration,fear,fear,dread,fear,fear,reverence,fear,revere,venerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fever,febrility,febricity,pyrexia,feverishness,fever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shrinking,shrinkage,shrinkage,shoplifting,shrinkage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thunderstorm,electrical_storm,electric_storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blizzard,snowstorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
source,seed,germ,germ,microbe,bug,germ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calamity,catastrophe,disaster,tragedy,cataclysm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vaccine,vaccinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tension,tenseness,stress,tension,tensity,tenseness,tautness,tension,tension,latent_hostility,tension,tension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
palpitation,shaking,shakiness,trembling,quiver,quivering,vibration,palpitation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miscarriage,abortion,spontaneous_abortion,miscarriage,stillbirth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inflow,influx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endowment,gift,talent,natural_endowment,talent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
case,instance,example,event,case,lawsuit,suit,case,cause,causa,case,case,case,subject,case,guinea_pig,case,case,case,caseful,case,grammatical_case,case,character,eccentric,type,case,font,fount,typeface,face,case,sheath,case,shell,case,casing,casing,case,case,compositor's_case,typesetter's_case,case,pillowcase,slip,pillow_slip,case,display_case,showcase,vitrine,case,encase,incase,case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sinusitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fog,fog,fogginess,murk,murkiness,daze,fog,haze,obscure,befog,becloud,obnubilate,haze_over,fog,cloud,mist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
disturbance,perturbation,upset,perturbation,perturbation,disturbance,perturbation,fluster,disruption,perturbation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chemical,chemical_substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fungi,kingdom_Fungi,fungus_kingdom,fungus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pleasure,pleasance,joy,delight,pleasure,pleasure,pleasure,pleasure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infection,infection,infection,infection,contagion,transmission,contagion,infection,infection,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net_income,net,net_profit,lucre,profit,profits,earnings,winnings,win,profits,net_income,net,net_profit,lucre,profit,profits,earnings,profit,gain,profit,gain,benefit,profit,turn_a_profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
destruction,devastation,destruction,demolition,wipeout,end,destruction,death,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hole,hole,hole,golf_hole,hole,hole,hollow,hole,fix,hole,jam,mess,muddle,pickle,kettle_of_fish,trap,cakehole,hole,maw,yap,gob,hole,hole_out,hole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diverticulitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
composure,calm,calmness,equanimity,calm_air,calm,calm,calm_down,quiet,tranquilize,tranquillize,tranquillise,quieten,lull,still,steady,calm,becalm,calm,calm_down,cool_off,chill_out,simmer_down,settle_down,cool_it,sedate,calm,tranquilize,tranquillize,tranquillise,calm,unagitated,serene,tranquil,calm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrinkle,furrow,crease,crinkle,seam,line,wrinkle,wrinkle,purse,wrinkle,wrinkle,ruckle,crease,crinkle,scrunch,scrunch_up,crisp,furrow,wrinkle,crease,rumple,crumple,wrinkle,crease,crinkle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
struggle,battle,conflict,struggle,battle,struggle,fight,struggle,struggle,clamber,scramble,shin,shinny,skin,struggle,sputter,contend,fight,struggle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
death,decease,expiry,death,death,death,dying,demise,death,last,Death,end,destruction,death,death,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burn,burning,tan,suntan,sunburn,burn,burn,burn,burn_mark,burn,burn,fire,burn_down,burn,glow,burn,combust,bite,sting,burn,burn,combust,burn,burn,incinerate,burn,burn,burn,cauterize,cauterise,burn,sunburn,burn,cut,burn,burn_off,burn,burn_up,burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dizziness,giddiness,lightheadedness,vertigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
excess,surplus,surplusage,nimiety,excess,extra,redundant,spare,supererogatory,superfluous,supernumerary,surplus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decline,diminution,decline,declination,decay,decline,descent,declivity,fall,decline,declination,declension,downslope,worsen,decline,refuse,reject,pass_up,turn_down,decline,refuse,decline,decline,go_down,wane,decline,decline,slump,correct,decline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lamp,lamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heat,heat_energy,hotness,heat,high_temperature,heat,warmth,heat,warmth,passion,estrus,oestrus,heat,rut,heat,heating_system,heating_plant,heating,heat,heat,heat_up,heat,inflame,stir_up,wake,ignite,heat,fire_up,heat,hot_up,heat_up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
disease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manufacturer,producer,producer,producer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dearth,famine,shortage,famine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fortune,destiny,fate,luck,lot,circumstances,portion,circumstances,circumstance,context,circumstance,setting,circumstance,condition,consideration,circumstance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extinction,extinction,defunctness,extinction,extinction,extermination,extinction,experimental_extinction,extinction,extinguishing,quenching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exhilaration,excitement,excitement,excitation,inflammation,fervor,fervour,excitation,excitement,agitation,excitement,turmoil,upheaval,hullabaloo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advancement,progress,progress,progression,procession,advance,advancement,forward_motion,onward_motion,progress,progression,advance,progress,come_on,come_along,advance,get_on,get_along,shape_up,advance,progress,pass_on,move_on,march_on,go_on,build_up,work_up,build,progress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
